Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Category,SubCategory,Quantity,Unit_Price,Discount,ShippingMode,Profit_Margin,Sales_Revenue,Profit_Amount,Is_High_Profit
ORD1141,2023-04-02,2023-06-18,CUST42,Consumer,Mumbai,Delhi,Office Supplies,Laptops,11,93.5598908029499,0.0,First Class,0.3263271971437872,1029.1587988324488,335.84250623885976,False
ORD1142,2023-07-01,2023-11-13,CUST64,Home Office,Bangalore,Karnataka,Office Supplies,Laptops,3,449.7353345383051,0.05,Standard,0.2250625257420878,1281.7457034341694,288.47292537396316,False
ORD1143,2023-04-20,2023-09-23,CUST126,Home Office,Hyderabad,Telangana,Office Supplies,Binders,10,331.5115850052467,0.15,First Class,0.1712932395646333,2817.8484725445965,482.6783934644176,False
ORD1144,2023-04-14,2023-09-29,CUST21,Home Office,Delhi,Maharashtra,Furniture,Paper,9,442.1088524021346,0.15,Same Day,0.4436728797644433,3382.1327208763296,1500.5605640167532,True
ORD1145,2023-01-14,2023-06-05,CUST35,Consumer,Mumbai,Telangana,Technology,Phones,7,247.78755138399717,0.15,Express,0.2614091066028917,1474.335930734783,385.4048384859224,False
ORD1146,2023-08-11,2023-05-07,CUST30,Home Office,Delhi,Maharashtra,Office Supplies,Paper,1,275.59633909762897,0.1,Same Day,0.259417485746153,248.0367051878661,64.345058432596,False
ORD1147,2023-07-03,2023-05-16,CUST57,Home Office,Hyderabad,Karnataka,Furniture,Chairs,3,460.32875574404886,0.1,Express,0.167954669922648,1242.8876405089318,208.7487834126164,False
ORD1148,2023-01-19,2023-12-27,CUST47,Consumer,Delhi,Karnataka,Technology,Paper,12,249.70629381050165,0.15,Standard,0.2532262704343114,2547.0041968671167,644.9683735531986,False
ORD1149,2023-04-12,2023-01-15,CUST19,Corporate,Mumbai,Maharashtra,Technology,Binders,2,229.59882795081097,0.2,Express,0.4486467385315401,367.3581247212976,164.8140245292729,False
ORD1150,2023-11-28,2023-11-13,CUST114,Corporate,Hyderabad,Delhi,Technology,Chairs,1,144.46218950148406,0.1,First Class,0.2452514841958543,130.01597055133567,31.886609746879557,False
ORD1151,2023-03-29,2023-07-31,CUST8,Home Office,Bangalore,Tamil Nadu,Office Supplies,Tables,9,202.65351293648945,0.05,First Class,0.4806414249999152,1732.6875356069847,832.8014061937324,True
ORD1152,2023-02-22,2023-06-10,CUST26,Consumer,Mumbai,Telangana,Office Supplies,Paper,8,200.00452097957736,0.1,Same Day,0.478523559683355,1440.0325510529572,689.0895023897638,False
ORD1153,2023-06-28,2023-09-22,CUST113,Home Office,Chennai,Telangana,Technology,Paper,5,150.56476874156905,0.2,Standard,0.1579594637229384,602.2590749662762,95.13252050394594,False
ORD1154,2023-12-26,2023-06-27,CUST71,Consumer,Mumbai,Telangana,Technology,Phones,11,141.60400612315362,0.0,First Class,0.1709245014090579,1557.64406735469,266.2395355853774,False
ORD1155,2023-03-30,2023-11-15,CUST30,Consumer,Hyderabad,Karnataka,Technology,Chairs,12,431.92083887506254,0.1,Same Day,0.4450696281327556,4664.745059850676,2076.136349121849,True
ORD1156,2023-09-03,2023-11-25,CUST135,Corporate,Mumbai,Telangana,Technology,Laptops,2,44.23234113548423,0.15,Standard,0.2571043675698877,75.1949799303232,19.332957759416143,False
ORD1157,2023-10-05,2023-06-03,CUST67,Corporate,Bangalore,Tamil Nadu,Technology,Paper,1,342.0294792288011,0.15,Standard,0.1017495929132037,290.72505734448094,29.58115623446874,False
ORD1158,2023-03-28,2023-04-12,CUST65,Consumer,Bangalore,Tamil Nadu,Technology,Binders,7,94.68182521366164,0.15,Same Day,0.2095487278821484,563.3568600212867,118.05071336114217,False
ORD1159,2023-09-23,2023-08-05,CUST36,Home Office,Chennai,Maharashtra,Furniture,Paper,13,178.80788776309095,0.0,First Class,0.339051597278224,2324.502540920182,788.126299376278,True
ORD1160,2023-05-15,2023-11-30,CUST25,Corporate,Delhi,Karnataka,Technology,Phones,11,40.15608672607006,0.2,First Class,0.4197063863839873,353.37356318941653,148.3131412498636,False
ORD1161,2023-08-19,2023-03-18,CUST37,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Tables,11,142.2870820591764,0.05,Same Day,0.1533554468373038,1486.9000075183935,228.0242150553736,False
ORD1162,2023-08-20,2023-08-16,CUST1,Corporate,Hyderabad,Delhi,Office Supplies,Phones,2,386.5263248474486,0.2,First Class,0.1442165457666941,618.4421197559178,89.18958626783063,False
ORD1163,2023-07-15,2023-08-19,CUST143,Corporate,Delhi,Karnataka,Office Supplies,Paper,1,443.6575090281567,0.0,Same Day,0.4688370614289326,443.6575090281567,208.00308281364113,False
ORD1164,2023-02-02,2023-09-25,CUST37,Home Office,Bangalore,Karnataka,Technology,Laptops,2,118.54830443215984,0.15,First Class,0.4004593471290331,201.53211753467173,80.7054202134662,False
ORD1165,2023-11-01,2023-02-18,CUST141,Corporate,Bangalore,Tamil Nadu,Office Supplies,Paper,7,237.1384412368717,0.2,First Class,0.3359118403112314,1327.9752709264817,446.0826171447206,False
ORD1166,2023-04-28,2023-09-19,CUST136,Corporate,Mumbai,Delhi,Furniture,Chairs,7,240.45878348923117,0.05,Same Day,0.4076747159983712,1599.0509102033873,651.8926256841029,False
ORD1167,2023-03-10,2023-11-28,CUST133,Home Office,Chennai,Maharashtra,Technology,Paper,10,438.0518998222698,0.15,Same Day,0.2715417445226554,3723.4411484892926,1011.0697050882221,True
ORD1168,2023-01-15,2023-03-07,CUST128,Corporate,Chennai,Tamil Nadu,Office Supplies,Laptops,6,383.77153590914463,0.05,First Class,0.4033822989236506,2187.497754682124,882.3978731739991,True
ORD1169,2023-08-04,2023-03-28,CUST127,Corporate,Chennai,Delhi,Furniture,Chairs,5,261.40783700034444,0.1,Same Day,0.2487211965098143,1176.33526650155,292.5795149809568,False
ORD1170,2023-09-05,2023-12-21,CUST1,Corporate,Mumbai,Karnataka,Furniture,Binders,3,338.6661282311689,0.05,First Class,0.1976378289970409,965.1984654588314,190.7597292645588,False
ORD1171,2023-01-07,2023-03-08,CUST35,Home Office,Chennai,Delhi,Office Supplies,Chairs,14,425.20397641558975,0.15,Express,0.3916053685171875,5059.927319345518,1981.4947025624865,True
ORD1172,2023-07-06,2023-11-08,CUST104,Consumer,Delhi,Karnataka,Furniture,Phones,12,14.674087472517025,0.1,Standard,0.2678689168629073,158.48014470318387,42.45190470591868,False
ORD1173,2023-03-24,2023-06-29,CUST23,Home Office,Mumbai,Tamil Nadu,Office Supplies,Tables,3,207.4161152145238,0.15,Standard,0.4925508417304779,528.9110937970356,260.51560445031765,False
ORD1174,2023-08-24,2023-04-01,CUST9,Consumer,Delhi,Tamil Nadu,Furniture,Phones,11,454.5491519657685,0.15,First Class,0.2397940729232404,4250.034570879936,1019.1330998158761,True
ORD1175,2023-03-05,2023-11-14,CUST34,Corporate,Mumbai,Telangana,Technology,Chairs,13,372.7533851135362,0.1,Standard,0.4686909682124264,4361.214605828373,2044.0618961878758,True
ORD1176,2023-09-10,2023-06-12,CUST128,Consumer,Chennai,Telangana,Technology,Binders,12,275.9922734236966,0.05,First Class,0.4731850194268318,3146.311917030141,1488.7876655827797,True
ORD1177,2023-05-22,2023-07-07,CUST4,Home Office,Delhi,Telangana,Technology,Paper,9,269.5258182472154,0.0,Same Day,0.1967411788258984,2425.7323642249385,477.2414448537479,False
ORD1178,2023-12-08,2023-05-12,CUST102,Home Office,Delhi,Tamil Nadu,Technology,Chairs,4,180.4073478261745,0.0,Express,0.4192884726352054,721.629391304698,302.5708852888198,False
ORD1179,2023-02-20,2023-08-05,CUST75,Corporate,Delhi,Maharashtra,Technology,Phones,9,265.0550614843421,0.0,Standard,0.2732298020578261,2385.495553359079,651.7884778541255,False
ORD1180,2023-05-05,2023-03-01,CUST99,Consumer,Mumbai,Tamil Nadu,Office Supplies,Chairs,4,331.1377677370921,0.0,Standard,0.4670098908921393,1324.5510709483683,618.5784511246637,False
ORD1181,2023-02-11,2023-05-23,CUST72,Corporate,Hyderabad,Delhi,Technology,Chairs,2,214.99788883010865,0.2,Same Day,0.2800497090540955,343.99662212817384,96.3361539425867,False
ORD1182,2023-12-04,2023-12-20,CUST3,Corporate,Chennai,Tamil Nadu,Technology,Chairs,4,359.93504173216525,0.0,Express,0.3977214869349464,1439.740166928661,572.615599990835,False
ORD1183,2023-11-17,2023-04-05,CUST142,Home Office,Delhi,Tamil Nadu,Technology,Binders,6,432.0037913575891,0.1,Express,0.2867869636655191,2332.8204733309813,669.0225003233512,False
ORD1184,2023-04-05,2023-08-28,CUST34,Consumer,Hyderabad,Karnataka,Technology,Laptops,6,85.79557561058198,0.0,Express,0.1911203022851424,514.7734536634919,98.38365807253331,False
ORD1185,2023-08-29,2023-04-29,CUST45,Consumer,Chennai,Karnataka,Furniture,Laptops,5,231.258041180538,0.15,Same Day,0.1797400515778745,982.8466750172863,176.6569120607495,False
ORD1186,2023-10-26,2023-10-10,CUST61,Consumer,Chennai,Karnataka,Technology,Chairs,1,209.92984472968973,0.0,Standard,0.2701724777025382,209.92984472968973,56.71726629432941,False
ORD1187,2023-07-22,2023-02-17,CUST83,Consumer,Delhi,Tamil Nadu,Technology,Binders,3,346.85775398436675,0.05,Standard,0.402197862805686,988.5445988554451,397.5905249477642,False
ORD1188,2023-07-13,2023-12-20,CUST123,Corporate,Delhi,Maharashtra,Office Supplies,Binders,5,132.4350579763854,0.1,Express,0.3420285940723067,595.9577608937343,203.83459508496387,False
ORD1189,2023-03-30,2023-06-15,CUST102,Corporate,Mumbai,Delhi,Furniture,Chairs,6,323.7229483266154,0.1,Same Day,0.3754517159602173,1748.103920963723,656.328616802614,False
ORD1190,2023-02-03,2023-03-28,CUST16,Home Office,Hyderabad,Delhi,Office Supplies,Phones,14,439.9697284484291,0.2,Same Day,0.212930540292777,4927.660958622407,1049.2495102990924,True
ORD1191,2023-11-24,2023-01-27,CUST66,Corporate,Hyderabad,Maharashtra,Technology,Phones,1,214.88448389887512,0.15,Same Day,0.2925741383830422,182.65181131404384,53.43919631930837,False
ORD1192,2023-11-25,2023-03-03,CUST145,Corporate,Delhi,Maharashtra,Office Supplies,Tables,14,456.3976929898178,0.1,Express,0.1177581059877308,5750.610931671705,677.181051586,False
ORD1193,2023-08-20,2023-07-09,CUST119,Home Office,Chennai,Delhi,Office Supplies,Chairs,14,496.6502320774045,0.05,Same Day,0.4270129663832482,6605.44808662948,2820.6119817622052,True
ORD1194,2023-05-04,2023-05-04,CUST124,Home Office,Delhi,Telangana,Technology,Tables,9,61.98510447449652,0.0,Express,0.4959568648959499,557.8659402704686,276.6774427687729,False
ORD1195,2023-05-08,2023-10-30,CUST144,Home Office,Chennai,Karnataka,Furniture,Phones,14,124.19606211258072,0.1,Express,0.2627516250498684,1564.870382618517,411.17223602542464,False
ORD1196,2023-09-22,2023-06-07,CUST102,Corporate,Chennai,Karnataka,Furniture,Phones,3,475.6860782262257,0.05,Express,0.1043854612526173,1355.705322944743,141.51592545821552,False
ORD1197,2023-11-24,2023-04-01,CUST66,Corporate,Delhi,Delhi,Office Supplies,Chairs,10,479.5805663758795,0.0,First Class,0.1679170558203789,4795.805663758795,805.297567345075,True
ORD1198,2023-11-20,2023-08-14,CUST13,Home Office,Bangalore,Maharashtra,Technology,Tables,13,57.87656493951167,0.2,Express,0.3610107511001675,601.9162753709214,217.2982466710716,False
ORD1199,2023-10-12,2023-09-15,CUST111,Home Office,Hyderabad,Telangana,Office Supplies,Tables,3,17.349265184796973,0.1,Same Day,0.3448317272815436,46.84301599895183,16.15295811799554,False
ORD1200,2023-08-23,2023-03-02,CUST34,Home Office,Chennai,Delhi,Office Supplies,Chairs,11,88.9390113956469,0.1,First Class,0.4151458878342176,880.4962128169043,365.5343820045399,False
ORD1201,2023-01-31,2023-03-03,CUST39,Corporate,Chennai,Karnataka,Office Supplies,Tables,2,498.04626385730165,0.05,Standard,0.2015536043844272,946.2879013288731,190.72773729820958,False
ORD1202,2023-02-28,2023-01-14,CUST136,Corporate,Bangalore,Tamil Nadu,Technology,Paper,8,98.19981213923656,0.15,Standard,0.2992561261378465,667.7587225468086,199.83088850411502,False
ORD1203,2023-11-24,2023-09-26,CUST120,Consumer,Mumbai,Maharashtra,Technology,Phones,13,256.24832729379136,0.2,Same Day,0.3751936086094679,2664.9826038554306,999.884440021975,True
ORD1204,2023-08-10,2023-08-31,CUST126,Corporate,Bangalore,Tamil Nadu,Furniture,Laptops,3,425.7246859509504,0.15,Same Day,0.2291257990855373,1085.5979491749233,248.7384975903248,False
ORD1205,2023-01-04,2023-06-23,CUST55,Corporate,Bangalore,Delhi,Technology,Binders,6,19.99678923722111,0.1,Same Day,0.3181952592227848,107.98266188099399,34.3595710887892,False
ORD1206,2023-02-07,2023-11-05,CUST27,Corporate,Chennai,Karnataka,Office Supplies,Tables,2,306.19960130664515,0.15,Same Day,0.1589095233993307,520.5393222212967,82.7186556047969,False
ORD1207,2023-08-31,2023-10-22,CUST118,Home Office,Hyderabad,Telangana,Office Supplies,Tables,7,145.74246994611593,0.0,First Class,0.281025801374233,1020.1972896228115,286.7017608760711,False
ORD1208,2023-01-02,2023-08-02,CUST53,Corporate,Bangalore,Tamil Nadu,Furniture,Binders,13,432.5441090554685,0.2,Same Day,0.4524789358222564,4498.458734176873,2035.457820880686,True
ORD1209,2023-02-28,2023-11-13,CUST39,Home Office,Mumbai,Telangana,Technology,Tables,4,148.8959631393988,0.15,Express,0.2684765519301563,506.24627467395584,135.91525425195047,False
ORD1210,2023-07-20,2023-03-17,CUST65,Consumer,Delhi,Karnataka,Office Supplies,Binders,9,346.51030293813534,0.0,Standard,0.4358266825901687,3118.592726443218,1359.1659223155773,True
ORD1211,2023-09-10,2023-02-10,CUST145,Consumer,Bangalore,Tamil Nadu,Furniture,Chairs,14,340.3676198992245,0.05,Same Day,0.3361013461038777,4526.889344659686,1521.4936024034212,True
ORD1212,2023-08-26,2023-04-09,CUST13,Home Office,Bangalore,Telangana,Furniture,Paper,10,118.5318389412236,0.15,Express,0.1767506852409427,1007.5206310004006,178.0799619237078,False
ORD1213,2023-03-23,2023-01-21,CUST21,Home Office,Mumbai,Telangana,Office Supplies,Paper,9,249.70629381050165,0.2,Same Day,0.3324424978791586,1797.885315435612,597.6934851636738,False
ORD1214,2023-09-17,2023-07-13,CUST147,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Phones,7,210.53229115484467,0.0,Express,0.3023933316628254,1473.7260380839127,445.64492661445024,False
ORD1215,2023-03-28,2023-12-08,CUST53,Corporate,Bangalore,Karnataka,Technology,Laptops,12,151.70464446327614,0.15,First Class,0.2594565340785536,1547.3873735254165,401.4797648118208,False
ORD1216,2023-04-29,2023-01-15,CUST19,Consumer,Bangalore,Telangana,Furniture,Tables,8,406.3990973107172,0.05,Standard,0.1478521758064281,3088.6331395614507,456.66112995199956,False
ORD1217,2023-09-30,2023-02-14,CUST57,Home Office,Hyderabad,Delhi,Office Supplies,Laptops,3,402.1784523431192,0.15,Standard,0.2666834655388919,1025.5550534749539,273.4985757616243,False
ORD1218,2023-08-26,2023-06-15,CUST25,Corporate,Mumbai,Tamil Nadu,Furniture,Chairs,11,233.94173657438648,0.0,First Class,0.1291049504958508,2573.359102318251,332.23339951284487,False
ORD1219,2023-11-06,2023-12-07,CUST31,Consumer,Bangalore,Maharashtra,Technology,Paper,5,307.1909904083773,0.15,Express,0.1395076205595005,1305.5617092356033,182.13580754905345,False
ORD1220,2023-08-29,2023-04-26,CUST81,Corporate,Hyderabad,Maharashtra,Office Supplies,Chairs,2,306.0871628335933,0.2,Same Day,0.2663666131730864,489.7394605337493,130.4502414395892,False
ORD1221,2023-07-27,2023-07-05,CUST23,Consumer,Bangalore,Karnataka,Technology,Chairs,10,415.30749272953545,0.1,Express,0.2221525927873855,3737.7674345658193,830.354726825051,True
ORD1222,2023-02-04,2023-01-16,CUST32,Corporate,Delhi,Delhi,Furniture,Tables,7,218.2511829203668,0.0,Standard,0.4702177303448894,1527.7582804425676,718.3790311453151,False
ORD1223,2023-05-15,2023-02-24,CUST74,Consumer,Chennai,Telangana,Technology,Chairs,13,144.96887309734944,0.0,First Class,0.2502823221521082,1884.5953502655427,471.6809005815258,False
ORD1224,2023-04-07,2023-12-27,CUST10,Consumer,Delhi,Maharashtra,Technology,Paper,8,139.86710988886827,0.0,First Class,0.4031432488288401,1118.9368791109462,451.09184867919,False
ORD1225,2023-03-31,2023-12-19,CUST54,Corporate,Bangalore,Karnataka,Furniture,Laptops,9,272.73421684828,0.0,Express,0.3120990105464971,2454.6079516345203,766.0807129846977,True
ORD1226,2023-12-22,2023-01-02,CUST52,Home Office,Mumbai,Delhi,Technology,Paper,11,230.08261933878416,0.15,Express,0.3816342674569342,2151.272490817632,820.9993011334411,True
ORD1227,2023-05-24,2023-12-14,CUST148,Consumer,Chennai,Delhi,Furniture,Tables,11,225.65917778261877,0.2,First Class,0.2040463932061597,1985.8007644870454,405.1954836196162,False
ORD1228,2023-11-22,2023-08-22,CUST114,Home Office,Delhi,Karnataka,Office Supplies,Paper,7,54.65729615395654,0.05,Standard,0.4767619891353316,363.47101942381096,173.28916621354284,False
ORD1229,2023-08-19,2023-11-13,CUST14,Corporate,Hyderabad,Karnataka,Furniture,Binders,10,362.1158329381959,0.2,Same Day,0.3120353987657696,2896.926663505568,903.9436666421502,True
ORD1230,2023-10-18,2023-06-15,CUST110,Home Office,Mumbai,Telangana,Furniture,Laptops,10,114.73097711113624,0.0,Same Day,0.4325296285140999,1147.3097711113624,496.24546908939453,False
ORD1231,2023-07-03,2023-07-08,CUST53,Home Office,Delhi,Karnataka,Office Supplies,Binders,13,106.50727880227348,0.15,Express,0.2460182773904454,1176.9054307651218,289.54024672829536,False
ORD1232,2023-07-30,2023-06-28,CUST79,Home Office,Hyderabad,Telangana,Furniture,Binders,8,212.2515769359228,0.15,First Class,0.1400845396202098,1443.310723164275,202.18551818337954,False
ORD1233,2023-06-29,2023-09-01,CUST22,Home Office,Bangalore,Telangana,Office Supplies,Phones,12,121.61138739272268,0.0,First Class,0.3694846590883395,1459.336648712672,539.2025041447215,False
ORD1234,2023-03-13,2023-02-20,CUST30,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Tables,9,296.0905509809276,0.15,First Class,0.1031038593349698,2265.092715004096,233.53980066844716,False
ORD1235,2023-09-21,2023-01-11,CUST4,Consumer,Delhi,Delhi,Furniture,Chairs,6,192.01703627389105,0.0,Standard,0.2901171906262033,1152.1022176433462,334.2446586969062,False
ORD1236,2023-04-13,2023-04-23,CUST59,Consumer,Delhi,Delhi,Technology,Binders,12,229.96674407046717,0.2,Express,0.1771207610665837,2207.680743076485,391.0260934057481,False
ORD1237,2023-01-09,2023-09-15,CUST8,Consumer,Bangalore,Delhi,Technology,Paper,12,273.2129675859741,0.1,Express,0.3509502017741449,2950.7000499285205,1035.5487778973936,True
ORD1238,2023-08-24,2023-03-15,CUST12,Corporate,Hyderabad,Tamil Nadu,Office Supplies,Chairs,10,109.73240601608435,0.15,Express,0.4917679492551409,932.7254511367171,458.68448232357946,False
ORD1239,2023-03-06,2023-09-03,CUST119,Home Office,Hyderabad,Telangana,Technology,Paper,2,86.3182952041096,0.0,Standard,0.2857611625282584,172.6365904082192,49.3328327699675,False
ORD1240,2023-12-10,2023-12-21,CUST34,Consumer,Bangalore,Telangana,Technology,Paper,2,441.4067324080663,0.0,Express,0.4269993026102666,882.8134648161326,376.96073381144174,False
ORD1241,2023-12-15,2023-02-04,CUST82,Corporate,Hyderabad,Karnataka,Furniture,Chairs,4,222.5246143873963,0.15,Same Day,0.3031136747804484,756.5836889171474,229.33086222662416,False
ORD1242,2023-11-30,2023-09-03,CUST98,Consumer,Bangalore,Tamil Nadu,Office Supplies,Chairs,9,211.9258687199442,0.05,Express,0.2983360124416097,1811.9661775555228,540.5747640909804,False
ORD1243,2023-05-16,2023-06-11,CUST127,Consumer,Mumbai,Karnataka,Office Supplies,Paper,7,27.449953633692324,0.0,Express,0.4721693972715112,192.14967543584626,90.72719643646003,False
ORD1244,2023-01-06,2023-11-13,CUST75,Home Office,Delhi,Tamil Nadu,Furniture,Tables,2,254.00838826782268,0.15,Express,0.4559863474986726,431.8142600552986,196.90140724045756,False
ORD1245,2023-12-05,2023-03-06,CUST105,Corporate,Mumbai,Karnataka,Technology,Laptops,8,281.54316358939,0.0,Standard,0.4143201860751898,2252.34530871512,933.1921274124294,True
