Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Product_Category,Product_SubCategory,Quantity,Unit_Price,Discount,Shipping_Mode,Profit_Margin
ORD1707,2023-10-23,2023-05-15,CUST22,consumer,Chennai,Maharashtra,Office Supplies,Chairs,11,213.73517041389968,0.2,Express,0.4899490133724972
ORD1708,2023-04-03,2023-04-30,CUST115,,Bangalore,Delhi,Office Supplies,Paper,4,304.53050604267565,0.2, First Class,0.37246902017580197
ORD1709,2023-09-06,2023-02-24,CUST57,Home Office,Delhi,Telangana,Office Supplies,Phones,13,357.80430950346226,0.2, First Class,0.26698242843749664
ORD1710,2023-10-05,2023-04-22,CUST72,Corporate,Bangalore,Maharashtra,Technology,Phones,9,475.7900864072098,0.1, First Class,0.380692416302314
ORD1711,2023-08-06,2023-11-16,CUST7,Home Office,Delhi,Delhi,Office Supplies,Phones,13,129.86197428561036,0.1, First Class,0.40253271459206363
ORD1712,2023-06-22,2023-12-30,CUST119,Corporate,Chennai,Karnataka,Technology,Laptops,6,375.6041793369347,0.1,Same Day,0.4119848809555118
ORD1713,2023-05-31,2023-05-15,CUST114,Consumer,Chennai,Delhi,Technology,Binders,11,265.19963721060026,0.05,Express,0.2911509222612231
ORD1714,2023-05-08,2023-06-13,CUST16,home office,Hyderabad,Delhi,Technology,Paper,10,141.59299890411413,0.1,Same Day,0.2719531032499392
ORD1715,2023-12-06,2023-09-21,CUST83,Consumer,Delhi,Tamil Nadu,Technology,Binders,10,390.53735150023135,0.1,Same Day,0.10441123370756014
ORD1716,2023-10-31,2023-11-20,CUST72,Corporate,Chennai,Maharashtra,Office Supplies,Paper,13,280.58891728518483,0.1,Standard,0.4706228460567352
ORD1717,2023-12-19,2023-08-05,CUST124,Corporate,Mumbai,Telangana,Furniture,Binders,10,333.87717211834115,0.15,Same Day,0.3413231513555772
ORD1718,2023-02-15,2023-05-23,CUST113,Corporate,Hyderabad,Telangana,Furniture,Tables,13,168.2215236031715,0.1,Same Day,0.18126157487598726
ORD1719,2023-09-24,2023-05-31,CUST12,Consumer,Bangalore,Tamil Nadu,Furniture,Chairs,3,245.82423639552647,0.05,Standard,0.46784136776857466
ORD1720,2023-12-09,2023-09-11,CUST126,Corporate,Hyderabad,Telangana,Office Supplies,Chairs,10,312.50358298415284,0.2, First Class,0.46597276070811855
ORD1721,2023-03-08,2023-01-02,CUST53,consumer,Mumbai,Delhi,Furniture,Tables,6,208.40629899222355,0.15, First Class,0.49567366574643834
ORD1722,2023-01-25,2023-08-15,CUST75,Home Office,Delhi,Tamil Nadu,Office Supplies,Paper,14,107.20254452537364,0.0,Same Day,0.4496226252555916
ORD1723,2023-09-28,2023-05-10,CUST133,Corporate,Bangalore,Karnataka,Office Supplies,Laptops,1,481.20384123449895,0.1,Standard,0.4991137551280259
ORD1724,2023-07-29,2023-10-17,CUST27,Corporate,Bangalore,Maharashtra,Office Supplies,Paper,5,260.6190946208825,0.2, First Class,0.19787447524930904
ORD1725,2023-11-04,2023-02-03,CUST140,Corporate,Delhi,Maharashtra,Furniture,Chairs,10,369.62098144097325,0.2,Standard,0.4368998340796937
ORD1726,2023-02-21,2023-08-03,CUST145,Home Office,Hyderabad,Maharashtra,Furniture,Laptops,6,211.41312484246848,0.15,Express,0.4292113235183058
ORD1727,2023-10-18,2023-06-25,CUST134,Corporate,Chennai,Delhi,Furniture,Binders,11,184.014564372601,0.0,Express,0.1923761436882935
ORD1728,2023-03-15,2023-08-23,CUST97,consumer,Hyderabad,Karnataka,Technology,Laptops,8,209.51050624889123,0.05,Express,0.13937501960039633
ORD1729,2023-03-01,2023-01-24,CUST5,Consumer,Mumbai,Tamil Nadu,Office Supplies,Paper,11,210.5063554549684,0.2,Express,0.49176820547103983
ORD1730,2023-03-01,2023-07-31,CUST57,Corporate,Chennai,Tamil Nadu,Technology,Tables,9,276.64825681155725,0.2,Same Day,0.21840982060824415
ORD1731,2023-10-25,2023-07-24,CUST78,Corporate,Hyderabad,Maharashtra,Office Supplies,Binders,11,276.30023629086793,0.2,Express,0.4483567161871225
ORD1732,2023-08-31,2023-07-24,CUST69,Home Office,Delhi,Karnataka,Furniture,Paper,3,253.6053697826071,0.2,Express,0.10165086186984157
ORD1733,2023-07-10,2023-08-09,CUST118,Home Office,Mumbai,Karnataka,Office Supplies,Binders,2,76.04503460954466,0.15,Standard,0.10840992288784089
ORD1734,2023-05-11,2023-09-04,CUST120,Home Office,Mumbai,Karnataka,Office Supplies,Laptops,13,253.07698446526027,0.0, First Class,0.28634852347854733
ORD1735,2023-11-17,2023-10-21,CUST59,corporate,Mumbai,Telangana,Technology,Chairs,4,92.86091120611923,0.2,Standard,0.19548587357402544
ORD1736,2023-05-24,2023-04-09,CUST33,Home Office,Chennai,Telangana,Office Supplies,Paper,8,71.80653528492493,0.05,Same Day,0.3759365133743857
ORD1737,2023-10-26,2023-10-29,CUST62,Home Office,Bangalore,Maharashtra,Furniture,Tables,11,466.9964014971722,0.05,Express,0.3262257302271817
ORD1738,2023-06-10,2023-07-01,CUST50,Consumer,Chennai,Karnataka,Office Supplies,Laptops,8,306.4255064423751,0.1, First Class,0.1309943189801966
ORD1739,2023-05-18,2023-01-29,CUST112,Home Office,Hyderabad,Karnataka,Office Supplies,Paper,3,333.1501284810463,0.2, First Class,0.16505131852628685
ORD1740,2023-06-18,2023-01-22,CUST19,Consumer,Bangalore,Tamil Nadu,Office Supplies,Tables,4,206.87889846334824,0.2,Express,0.2552197080233657
ORD1741,2023-04-21,2023-05-02,CUST123,Consumer,Hyderabad,Tamil Nadu,Technology,Paper,3,455.40063703828343,0.2,Express,0.17424162558217327
ORD1742,2023-09-30,2023-10-14,CUST47,home office,Bangalore,Maharashtra,Office Supplies,Laptops,10,322.5859398940361,0.2,Same Day,0.4168889388975715
ORD1743,2023-07-03,2023-09-16,CUST33,Consumer,Chennai,Karnataka,Office Supplies,Paper,2,386.89323606655785,0.2,Same Day,0.26642809422131203
ORD1744,2023-03-26,2023-10-15,CUST141,,Mumbai,Maharashtra,Technology,Binders,4,190.5956098235798,0.05,Express,0.13737274673699973
ORD1745,2023-11-25,2023-07-08,CUST84,Corporate,Delhi,Tamil Nadu,Technology,Laptops,6,480.4058216013715,0.0,Express,0.29373716090884994
ORD1746,2023-05-21,2023-06-10,CUST135,Home Office,Mumbai,Tamil Nadu,Technology,Paper,11,412.0260321775744,0.0,Express,0.13633527242456567
ORD1747,2023-07-18,2023-02-23,CUST79,Corporate,Chennai,Telangana,Technology,Chairs,14,428.4347468771264,0.1,Express,0.1515749221679269
ORD1748,2023-11-27,2023-04-30,CUST14,Consumer,Bangalore,Maharashtra,Furniture,Paper,11,94.37519103861959,0.05, First Class,0.19584393281128212
ORD1749,2023-08-16,2023-06-08,CUST147,corporate,Mumbai,Maharashtra,Furniture,Binders,5,142.77197185689758,0.2,Same Day,0.4438110820989959
ORD1750,2023-02-12,2023-02-02,CUST128,Home Office,Chennai,Karnataka,Office Supplies,Tables,3,149.95703384495278,0.0,Express,0.4698450129331888
ORD1751,2023-12-10,2023-03-22,CUST54,Home Office,Hyderabad,Karnataka,Furniture,Tables,2,142.74551939096688,0.15,Express,0.43050309173282764
ORD1752,2023-08-18,2023-08-07,CUST148,Consumer,Delhi,Telangana,Office Supplies,Tables,9,429.1499994311011,0.15, First Class,0.2336308869671389
ORD1753,2023-05-03,2023-09-26,CUST29,Home Office,Mumbai,Delhi,Furniture,Chairs,1,25.623549652210134,0.15,Standard,0.20897857644353268
ORD1754,2023-02-20,2023-12-31,CUST24,Corporate,Bangalore,Delhi,Technology,Binders,9,47.28899460057941,0.2,Express,0.3196622763160957
ORD1755,2023-10-17,2023-12-07,CUST82,Home Office,Hyderabad,Delhi,Technology,Laptops,1,144.21828660865282,0.2, First Class,0.38874126421324495
ORD1756,2023-08-15,2023-08-23,CUST63,consumer,Chennai,Maharashtra,Furniture,Tables,14,107.93775757822739,0.1, First Class,0.49734911526407
ORD1757,2023-07-14,2023-06-03,CUST105,Home Office,Delhi,Maharashtra,Furniture,Binders,7,123.6112108025957,0.1,Standard,0.1526282847515705
ORD1758,2023-11-23,2023-08-21,CUST57,Corporate,Bangalore,Tamil Nadu,Office Supplies,Paper,6,400.992162734117,0.1,Same Day,0.11971679960952178
ORD1759,2023-10-15,2023-10-14,CUST136,Consumer,Chennai,Maharashtra,Office Supplies,Chairs,7,285.932031007103,0.15,Same Day,0.3777423555981084
ORD1760,2023-02-25,2023-02-13,CUST62,Corporate,Chennai,Maharashtra,Office Supplies,Binders,3,12.827624033554317,0.2,Same Day,0.43289031340156225
ORD1761,2023-04-24,2023-05-30,CUST17,Consumer,Mumbai,Maharashtra,Technology,Binders,14,220.36815519505566,0.15,Express,0.43853951194656926
ORD1762,2023-04-01,2023-11-03,CUST66,Home Office,Mumbai,Telangana,Technology,Laptops,3,209.86361415667588,0.1,Same Day,0.37138541963086424
ORD1763,2023-09-29,2023-05-21,CUST6,consumer,Bangalore,Maharashtra,Technology,Binders,13,65.83318202782633,0.2,Express,0.4816063216476748
ORD1764,2023-01-13,2023-07-28,CUST58,Consumer,Chennai,Karnataka,Technology,Laptops,11,341.30947641471397,0.05,Express,0.30440190541783474
ORD1765,2023-07-28,2023-08-03,CUST69,Home Office,Mumbai,Karnataka,Office Supplies,Chairs,1,354.0276223059506,0.0, First Class,0.46552591933448506
ORD1766,2023-10-06,2023-03-09,CUST62,Corporate,Delhi,Tamil Nadu,Technology,Chairs,4,363.23767733552785,0.0,Same Day,0.4871248547966093
ORD1767,2023-11-17,2023-05-13,CUST82,Home Office,Delhi,Telangana,Technology,Paper,12,366.9507633237101,0.1,Same Day,0.43886298280124314
ORD1768,2023-05-05,2023-05-03,CUST71,Consumer,Chennai,Karnataka,Technology,Laptops,2,10.025885196825433,0.15,Same Day,0.22390342530344826
ORD1769,2023-10-27,2023-01-10,CUST131,Home Office,Mumbai,Telangana,Technology,Laptops,10,477.42119388489385,0.05,Express,0.1784862604681181
ORD1770,2023-02-10,2023-01-09,CUST10,consumer,Bangalore,Telangana,Furniture,Tables,8,408.9622958567849,0.2,Express,0.3192480259927274
ORD1771,2023-11-05,2023-10-31,CUST98,Home Office,Bangalore,Tamil Nadu,Office Supplies,Tables,3,452.95103132874976,0.15,Same Day,0.28120590015207536
ORD1772,2023-02-16,2023-04-10,CUST89,Home Office,Bangalore,Telangana,Office Supplies,Paper,7,17.66521470064273,0.1,Express,0.45110333687709325
ORD1773,2023-05-26,2023-07-09,CUST35,Corporate,Delhi,Maharashtra,Technology,Chairs,7,467.5908099350123,0.15,Express,0.1400126684268615
ORD1774,2023-10-19,2023-04-20,CUST2,Consumer,Mumbai,Telangana,Furniture,Phones,12,406.7963790571713,0.1,Standard,0.20309602452460745
ORD1775,2023-02-24,2023-12-10,CUST124,Corporate,Mumbai,Tamil Nadu,Office Supplies,Tables,9,420.2373800497623,0.0,Standard,0.40071957780748346
ORD1776,2023-03-25,2023-04-05,CUST24,Consumer,Delhi,Tamil Nadu,Office Supplies,Binders,6,55.71081851376457,0.0,Same Day,0.13799465799092486
ORD1777,2023-09-21,2023-06-06,CUST74,home office,Bangalore,Tamil Nadu,Technology,Chairs,1,372.00123417011287,0.15,Same Day,0.2283057656086801
ORD1778,2023-09-20,2023-11-15,CUST22,Consumer,Bangalore,Karnataka,Technology,Phones,8,480.3591779246246,0.05,Standard,0.25486215762159325
ORD1779,2023-08-23,2023-11-04,CUST39,Corporate,Chennai,Maharashtra,Office Supplies,Binders,1,342.4881972948987,0.2,Express,0.34903751862507604
ORD1780,2023-09-11,2023-03-09,CUST20,Corporate,Hyderabad,Karnataka,Office Supplies,Laptops,3,289.57508826605715,0.1,Express,0.16325305828774583
ORD1781,2023-07-18,2023-10-20,CUST41,Corporate,Mumbai,Delhi,Furniture,Chairs,11,473.3585420970085,0.2, First Class,0.4442417961398838
ORD1782,2023-04-02,2023-06-17,CUST148,Consumer,Mumbai,Maharashtra,Office Supplies,Paper,5,227.03918964987363,0.0,Same Day,0.2790168941865097
ORD1783,2023-05-07,2023-06-26,CUST108,Corporate,Mumbai,Telangana,Office Supplies,Laptops,8,303.65384749213456,0.05,Same Day,0.4668086847522226
ORD1784,2023-03-08,2023-02-18,CUST147,corporate,Hyderabad,Tamil Nadu,Technology,Laptops,9,243.40576381223943,0.05,Same Day,0.2871479654535727
ORD1785,2023-11-28,2023-01-30,CUST84,Corporate,Chennai,Delhi,Office Supplies,Binders,7,467.0946484665466,0.2, First Class,0.21001610357629336
ORD1786,2023-08-01,2023-09-23,CUST111,Home Office,Hyderabad,Maharashtra,Technology,Laptops,9,47.281516115098555,0.0, First Class,0.15673153147506996
ORD1787,2023-05-27,2023-07-01,CUST66,Home Office,Bangalore,Karnataka,Office Supplies,Tables,11,255.5486534044206,0.2,Express,0.10149803788451393
ORD1788,2023-06-18,2023-06-09,CUST53,Consumer,Bangalore,Tamil Nadu,Office Supplies,Chairs,3,346.6066962788648,0.15,Standard,0.31286299399393425
ORD1789,2023-12-12,2023-09-24,CUST34,Consumer,Mumbai,Karnataka,Office Supplies,Tables,13,398.0342038268961,0.05,Standard,0.14286267877076939
ORD1790,2023-02-25,2023-10-07,CUST150,Corporate,Delhi,Maharashtra,Furniture,Binders,5,295.6791372476268,0.05,Standard,0.2566911054524713
ORD1791,2023-08-02,2023-02-28,CUST67,home office,Mumbai,Maharashtra,Technology,Phones,10,455.3696946195125,0.15,Express,0.3357087044948347
ORD1792,2023-07-04,2023-08-11,CUST134,Corporate,Delhi,Delhi,Furniture,Binders,8,471.57580897309714,0.0,Standard,0.21027435876108014
ORD1793,2023-08-12,2023-02-19,CUST27,Corporate,Hyderabad,Telangana,Office Supplies,Chairs,12,41.51641936485592,0.05, First Class,0.1700897169464461
ORD1794,2023-01-07,2023-10-02,CUST10,Home Office,Bangalore,Karnataka,Furniture,Laptops,1,207.16156437527343,0.1, First Class,0.4098886490437367
ORD1795,2023-11-15,2023-08-28,CUST73,Home Office,Delhi,Delhi,Technology,Paper,8,21.494920643365674,0.1,Same Day,0.4787164689126483
ORD1796,2023-12-07,2023-12-16,CUST96,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Binders,7,171.41416211347703,0.0,Standard,0.14017616714478642
ORD1797,2023-07-26,2023-01-26,CUST48,Consumer,Bangalore,Telangana,Furniture,Chairs,1,273.06542680559505,0.15, First Class,0.16223612975400314
ORD1798,2023-09-12,2023-01-21,CUST70,consumer,Delhi,Delhi,Furniture,Paper,13,456.28951594987495,0.2,Same Day,0.48400506290108747
ORD1799,2023-12-03,2023-04-13,CUST100,,Mumbai,Karnataka,Technology,Laptops,13,424.8116180080474,0.0,Standard,0.11511368872489852
ORD1800,2023-09-16,2023-04-06,CUST59,Consumer,Mumbai,Maharashtra,Furniture,Phones,10,72.474866069273,0.2,Standard,0.49105293462018895
ORD1801,2023-02-25,2023-04-01,CUST2,Home Office,Mumbai,Tamil Nadu,Technology,Binders,12,55.5848836230389,0.0, First Class,0.10185779323399552
ORD1802,2023-07-30,2023-11-27,CUST65,Home Office,Hyderabad,Karnataka,Office Supplies,Phones,10,298.74099599076686,0.1,Same Day,0.4494674622605326
ORD1803,2023-08-10,2023-04-02,CUST83,Consumer,Mumbai,Telangana,Office Supplies,Chairs,12,270.73780650480353,0.15,Same Day,0.22293007239509982
ORD1804,2023-06-04,2023-04-10,CUST10,Corporate,Chennai,Telangana,Furniture,Phones,6,140.5250443007117,0.1, First Class,0.47543554327091864
ORD1805,2023-09-26,2023-10-05,CUST53,corporate,Bangalore,Maharashtra,Office Supplies,Phones,1,450.73201143137925,0.15, First Class,0.2267781154542342
ORD1806,2023-12-08,2023-06-14,CUST79,Consumer,Hyderabad,Maharashtra,Office Supplies,Chairs,2,464.4095406361612,0.2, First Class,0.3617225286136224
ORD1807,2023-12-04,2023-10-11,CUST59,Corporate,Mumbai,Tamil Nadu,Furniture,Chairs,5,207.2796047866797,0.0,Standard,0.13201302790637467
ORD1808,2023-06-14,2023-01-24,CUST150,Corporate,Bangalore,Tamil Nadu,Office Supplies,Binders,2,446.2482529856249,0.05, First Class,0.1969319245814956
ORD1809,2023-02-11,2023-06-27,CUST48,Corporate,Delhi,Maharashtra,Furniture,Phones,14,198.1349581888566,0.05, First Class,0.4094717385917003
ORD1810,2023-12-26,2023-01-13,CUST149,Home Office,Mumbai,Maharashtra,Technology,Paper,10,371.04024759655306,0.15,Express,0.31147434147152786
ORD1811,2023-11-03,2023-01-23,CUST123,Home Office,Bangalore,Telangana,Technology,Chairs,1,243.21168659838483,0.15, First Class,0.4711876247148179
ORD1812,2023-02-15,2023-11-27,CUST22,consumer,Chennai,Maharashtra,Technology,Laptops,6,70.06574668851967,0.1, First Class,0.2715005633365417
ORD1813,2023-12-03,2023-02-20,CUST100,Home Office,Delhi,Delhi,Furniture,Phones,8,464.68775860614056,0.05,Standard,0.44792494632556923
ORD1814,2023-11-14,2023-07-14,CUST98,Corporate,Chennai,Karnataka,Furniture,Chairs,8,232.50733075499295,0.1,Same Day,0.279582174991295
ORD1815,2023-07-09,2023-05-31,CUST25,Home Office,Bangalore,Maharashtra,Office Supplies,Paper,13,369.8986497579778,0.2,Standard,0.49169931148079415
ORD1816,2023-08-04,2023-05-07,CUST28,Consumer,Chennai,Tamil Nadu,Office Supplies,Binders,13,189.91516907133317,0.05,Express,0.48393375255955073
ORD1817,2023-05-26,2023-11-25,CUST113,Home Office,Bangalore,Delhi,Office Supplies,Phones,8,19.251630502354985,0.2, First Class,0.23165468222243213
ORD1818,2023-01-20,2023-01-08,CUST45,Corporate,Bangalore,Tamil Nadu,Office Supplies,Chairs,11,59.2598757589996,0.0, First Class,0.4543694681667213
ORD1819,2023-05-03,2023-08-31,CUST68,corporate,Chennai,Delhi,Office Supplies,Chairs,6,253.14754495006295,0.1, First Class,0.4390445496862597
ORD1820,2023-10-21,2023-12-18,CUST7,Consumer,Bangalore,Maharashtra,Furniture,Laptops,11,348.08253499191756,0.15, First Class,0.18427215893102514
ORD1821,2023-01-02,2023-07-24,CUST49,Home Office,Mumbai,Karnataka,Furniture,Laptops,3,174.02031002384675,0.05, First Class,0.3497161603133079
ORD1822,2023-05-02,2023-12-08,CUST137,Home Office,Bangalore,Tamil Nadu,Technology,Phones,1,350.78934499704866,0.1, First Class,0.12907292623592595
ORD1823,2023-05-26,2023-01-20,CUST83,Home Office,Hyderabad,Delhi,Technology,Chairs,2,352.3314388216585,0.15,Express,0.4346842882333847
ORD1824,2023-07-16,2023-06-02,CUST129,Corporate,Bangalore,Telangana,Technology,Phones,5,354.9285945906371,0.0, First Class,0.16981835340139861
ORD1825,2023-12-02,2023-04-05,CUST138,Consumer,Hyderabad,Maharashtra,Technology,Chairs,13,251.33570847004913,0.05, First Class,0.12832588055430583
ORD1826,2023-05-07,2023-09-24,CUST73,home office,Bangalore,Karnataka,Furniture,Laptops,10,458.29421355953696,0.2, First Class,0.2600876382155245
ORD1827,2023-05-07,2023-12-25,CUST46,Corporate,Bangalore,Maharashtra,Furniture,Paper,5,249.70629381050165,0.0,Express,0.3307688554398574
ORD1828,2023-09-27,2023-04-04,CUST106,Corporate,Chennai,Telangana,Furniture,Tables,10,230.62994481335272,0.15, First Class,0.4419667834239084
ORD1829,2023-06-15,2023-08-27,CUST32,Corporate,Mumbai,Karnataka,Office Supplies,Tables,14,107.69660131520722,0.05,Express,0.4896970102086946
ORD1830,2023-03-23,2023-03-14,CUST6,Home Office,Mumbai,Telangana,Office Supplies,Chairs,1,160.7509928046049,0.05,Standard,0.27579700502794546
ORD1831,2023-06-15,2023-07-26,CUST145,Home Office,Delhi,Maharashtra,Technology,Laptops,1,30.74390133396864,0.0, First Class,0.12417876919410809
ORD1832,2023-02-21,2023-06-19,CUST74,Home Office,Chennai,Delhi,Office Supplies,Binders,9,320.43229387192343,0.05,Same Day,0.3996462316103483
ORD1833,2023-03-06,2023-12-21,CUST114,home office,Chennai,Maharashtra,Furniture,Binders,2,131.7825145242755,0.15,Express,0.326069302489575
ORD1834,2023-07-01,2023-08-11,CUST27,Home Office,Mumbai,Maharashtra,Technology,Tables,7,159.0360746978779,0.0,Standard,0.2791565379377853
ORD1835,2023-06-02,2023-05-08,CUST54,Home Office,Chennai,Maharashtra,Technology,Paper,10,387.69911561551737,0.2,Express,0.22370755151687588
ORD1836,2023-11-30,2023-02-11,CUST85,Home Office,Mumbai,Tamil Nadu,Office Supplies,Tables,4,170.3383797491124,0.0,Express,0.3009594111374143
ORD1837,2023-05-13,2023-02-25,CUST127,Home Office,Chennai,Telangana,Technology,Chairs,7,128.67598708643965,0.0,Standard,0.23547184178281239
ORD1838,2023-07-31,2023-03-24,CUST111,Home Office,Bangalore,Telangana,Office Supplies,Paper,8,92.83829707551581,0.2, First Class,0.4028047470989441
ORD1839,2023-08-19,2023-04-02,CUST15,Corporate,Mumbai,Telangana,Office Supplies,Binders,5,389.6806170691584,0.15, First Class,0.3175574785970564
ORD1840,2023-01-05,2023-11-07,CUST132,home office,Mumbai,Tamil Nadu,Technology,Laptops,13,73.55606641511318,0.1,Express,0.45073910966164477
ORD1841,2023-08-31,2023-07-24,CUST93,Consumer,Hyderabad,Delhi,Office Supplies,Laptops,12,232.33934252267323,0.1,Standard,
ORD1842,2023-03-06,2023-07-11,CUST123,Corporate,Chennai,Maharashtra,Office Supplies,Chairs,12,258.39575687782525,0.2, First Class,0.19530496533597203
ORD1843,2023-12-17,2023-02-11,CUST73,Home Office,Chennai,Delhi,Office Supplies,Tables,1,346.82105721600016,0.15,Express,0.4404367528928578
ORD1844,2023-02-24,2023-11-10,CUST147,Consumer,Mumbai,Tamil Nadu,Office Supplies,Chairs,4,320.3089063431678,0.05,Same Day,0.3228876179720176
ORD1845,2023-06-01,2023-09-21,CUST92,Home Office,Bangalore,Telangana,Technology,Laptops,10,407.2531297431357,0.2,Standard,0.1827364152574245
ORD1846,2023-02-01,2023-01-25,CUST17,Consumer,Bangalore,Maharashtra,Furniture,Binders,3,31.92820262385669,0.1,Same Day,0.34940312398248885
ORD1847,2023-12-30,2023-09-16,CUST43,consumer,Bangalore,Karnataka,Furniture,Laptops,10,155.25595514190462,0.15,Same Day,0.24308670597697102
ORD1848,2023-07-03,2023-07-18,CUST121,Consumer,Chennai,Karnataka,Office Supplies,Paper,12,147.2657181999361,0.0,Express,0.43776224491682636
ORD1849,2023-08-06,2023-01-30,CUST41,Consumer,Hyderabad,Delhi,Office Supplies,Phones,5,81.54828374013303,0.15,Standard,0.28131989545861713
ORD1850,2023-01-25,2023-06-17,CUST39,Corporate,Mumbai,Telangana,Office Supplies,Laptops,10,151.69734438965713,0.15, First Class,0.39057654324296676
ORD1851,2023-10-01,2023-06-26,CUST113,Corporate,Delhi,Karnataka,Furniture,Laptops,13,161.78500393002267,0.1, First Class,0.13821448305449488
ORD1852,2023-03-18,2023-03-02,CUST111,Consumer,Hyderabad,Delhi,Office Supplies,Phones,10,265.72338634446436,0.1,Express,0.2584097385209385
ORD1853,2023-11-24,2023-12-12,CUST47,Home Office,Delhi,Tamil Nadu,Technology,Paper,13,335.2151946738655,0.05, First Class,0.4932965745889595
ORD1854,2023-03-16,2023-11-07,CUST63,consumer,Hyderabad,Delhi,Technology,Tables,6,196.7392516697889,0.05, First Class,0.42338411579085933
ORD1855,2023-03-11,2023-09-02,CUST110,Corporate,Bangalore,Delhi,Technology,Laptops,2,362.5404133435568,0.2,Same Day,0.16397632094677145
ORD1856,2023-01-14,2023-06-18,CUST69,Home Office,Chennai,Delhi,Furniture,Chairs,7,174.72101590399419,0.0,Same Day,0.21110561979090203
ORD1857,2023-06-22,2023-05-31,CUST43,Corporate,Delhi,Maharashtra,Office Supplies,Laptops,13,152.23900188423258,0.05,Standard,0.23192632354254444
ORD1858,2023-07-26,2023-08-26,CUST34,Corporate,Hyderabad,Delhi,Office Supplies,Chairs,3,275.1821473699419,0.1,Same Day,0.3601462241981783
ORD1859,2023-01-24,2023-07-19,CUST40,Home Office,Chennai,Delhi,Office Supplies,Paper,1,21.6210165498374,0.15, First Class,
ORD1860,2023-10-11,2023-01-23,CUST61,Consumer,Delhi,Maharashtra,Furniture,Laptops,10,49.09667058066018,0.2,Standard,0.399810643523164
ORD1861,2023-06-15,2023-07-07,CUST62,consumer,Mumbai,Maharashtra,Furniture,Paper,3,214.80507635739826,0.05,Standard,0.30394962252256114
ORD1862,2023-07-11,2023-10-22,CUST58,Consumer,Hyderabad,Tamil Nadu,Furniture,Paper,9,472.0272285819607,0.15,Express,0.42432821513526053
ORD1863,2023-06-10,2023-06-17,CUST75,Consumer,Mumbai,Telangana,Furniture,Tables,10,363.5407721232776,0.15,Same Day,0.27483123310299007
ORD1864,2023-05-27,2023-01-19,CUST16,Home Office,Bangalore,Karnataka,Technology,Laptops,11,53.1820190552733,0.05,Standard,0.14955222611822477
ORD1865,2023-07-24,2023-10-14,CUST82,Home Office,Mumbai,Karnataka,Furniture,Chairs,11,424.6958262626281,0.0, First Class,0.3257767366615253
ORD1866,2023-02-26,2023-03-15,CUST94,Home Office,Mumbai,Delhi,Furniture,Chairs,6,368.8273775980087,0.0,Standard,0.48092055384044274
ORD1867,2023-03-08,2023-04-05,CUST48,Corporate,Hyderabad,Tamil Nadu,Furniture,Laptops,11,309.3637975943001,0.2,Standard,0.4171974605570046
ORD1868,2023-11-11,2023-03-02,CUST138,home office,Bangalore,Delhi,Office Supplies,Phones,6,411.9435506984969,0.0,Express,0.33148025907689693
ORD1869,2023-12-12,2023-05-01,CUST82,Consumer,Mumbai,Karnataka,Office Supplies,Tables,4,208.01382539404898,0.2, First Class,0.3587222641396388
ORD1870,2023-05-17,2023-10-04,CUST38,Corporate,Chennai,Maharashtra,Office Supplies,Tables,8,118.53551491838785,0.1, First Class,0.47222481081422907
ORD1871,2023-04-09,2023-07-09,CUST127,Consumer,Delhi,Telangana,Technology,Tables,5,260.89146066329204,0.05,Same Day,0.27133711777398417
ORD1872,2023-08-24,2023-03-16,CUST19,Consumer,Mumbai,Tamil Nadu,Technology,Chairs,7,278.9324602408022,0.15, First Class,0.23255765557705496
ORD1873,2023-05-30,2023-11-17,CUST63,Home Office,Bangalore,Maharashtra,Furniture,Paper,9,273.7799222848569,0.2,Standard,0.4908966260001796
ORD1874,2023-01-10,2023-11-18,CUST77,Home Office,Mumbai,Telangana,Office Supplies,Phones,13,286.8861578252516,0.0, First Class,0.44537725340413337
ORD1875,2023-02-26,2023-11-14,CUST131,consumer,Delhi,Tamil Nadu,Technology,Tables,13,474.8654099371986,0.2, First Class,0.22921743384744098
ORD1876,2023-09-19,2023-03-29,CUST102,Consumer,Bangalore,Tamil Nadu,Office Supplies,Chairs,14,452.10035531715334,0.2,Standard,0.28551223894436917
ORD1877,2023-08-29,2023-06-14,CUST65,Corporate,Hyderabad,Karnataka,Technology,Chairs,5,439.1013479138803,0.0,Express,0.26603125160311963
ORD1878,2023-01-10,2023-12-26,CUST120,Home Office,Bangalore,Maharashtra,Technology,Paper,11,402.6942373452273,0.0,Same Day,0.15963827146857357
ORD1879,2023-03-23,2023-10-09,CUST91,Corporate,Hyderabad,Tamil Nadu,Furniture,Laptops,14,472.27977255998985,0.05,Same Day,0.4831277295253037
ORD1880,2023-03-26,2023-01-10,CUST8,Corporate,Bangalore,Tamil Nadu,Furniture,Laptops,5,58.26237442290759,0.15,Express,0.2617249724879035
ORD1881,2023-09-03,2023-01-24,CUST73,Corporate,Delhi,Telangana,Technology,Tables,14,139.91039810841235,0.05,Standard,0.45013163305516324
ORD1882,2023-01-08,2023-06-19,CUST134,consumer,Delhi,Karnataka,Furniture,Tables,4,252.5774133707466,0.05,Same Day,0.17574249107226603
